ID,Home_income,Home_car,Home_drive,Age,Gender,Home_type,P_Trip_purpose,P_Trip_seq
24891_1,4,1,1,"[35,40)",1,1,0,1
170006_1,5,1,1,"[25,30)",1,1,1,2
239000_2,5,1,1,"[30,35)",0,1,4,3
168576_4,4,1,0,"[50,55)",1,1,1,3
239000_3,5,1,0,"[60,65)",0,1,1,3
23967_4,4,1,1,"[25,30)",0,1,4,3
24344_2,4,1,0,"[30,35)",0,1,4,2
168576_4,4,1,0,"[15,20)",1,1,4,2
168433_3,5,1,0,"[20,25)",1,1,0,1
239000_3,5,1,0,"[25,30)",0,1,4,4
168576_2,4,1,1,"[60,65)",0,1,0,1
239000_1,5,1,1,"[45,50)",1,1,4,2
170006_5,5,1,0,"[80,85)",0,1,4,2
239000_4,5,1,0,"[25,30)",0,1,4,4
168433_1,5,1,1,"[35,40)",1,1,4,4
23967_2,4,1,0,"[45,50)",0,1,3,1
170006_1,5,1,1,"[35,40)",1,1,0,1
239000_4,5,1,0,"[35,40)",0,1,1,3
17133_3,6,1,0,"[60,65)",1,1,1,3
234476_1,4,1,1,"[50,55)",1,2,4,2
19035_1,4,0,0,"[50,55)",0,1,4,2
16607_2,4,1,1,"[30,35)",1,1,4,2
12120_2,4,1,1,"[30,35)",0,2,0,1
17133_1,6,1,1,"[35,40)",1,1,0,1
234476_1,4,1,1,"[35,40)",1,2,0,1
12120_2,4,1,1,"[70,75)",0,2,4,2
234489_2,2,0,0,"[30,35)",1,2,4,2
17133_3,6,1,0,"[30,35)",1,1,4,4
16607_2,4,1,1,"[35,40)",1,1,0,1
18149_2,4,1,0,"[10,15)",0,2,0,1
29655_3,4,1,1,"[40,45)",0,1,4,2
238680_3,4,1,1,"[20,25)",0,1,4,3
29655_3,4,1,1,"[30,35)",0,1,0,1
234489_2,2,0,0,"[30,35)",1,2,2,1
238680_2,4,1,1,"[30,35)",0,1,2,1
238680_3,4,1,1,"[30,35)",0,1,2,2
238680_2,4,1,1,"[50,55)",0,1,4,2
29875_3,4,1,0,"[50,55)",0,1,4,2
19035_1,4,0,0,"[25,30)",0,1,0,1
18149_2,4,1,0,"[60,65)",0,2,4,2
18817_2,3,1,0,"[30,35)",0,2,4,3
29875_3,4,1,0,"[45,50)",0,1,2,1
18817_2,3,1,0,"[30,35)",0,2,0,1
19412_2,4,1,1,"[45,50)",0,1,0,1
18817_2,3,1,0,"[30,35)",0,2,2,2
238680_3,4,1,1,"[30,35)",0,1,0,1
19412_2,4,1,1,"[50,55)",0,1,4,2
166885_1,4,0,1,"[45,50)",1,2,0,1
166885_2,4,0,1,"[25,30)",0,2,4,2
141224_2,4,1,1,"[35,40)",0,2,0,1
166885_2,4,0,1,"[30,35)",0,2,0,1
166885_1,4,0,1,"[25,30)",1,2,4,2
141224_2,4,1,1,"[65,70)",0,2,4,2
34008_1,3,0,0,"[50,55)",0,2,4,2
34008_1,3,0,0,"[30,35)",0,2,0,1
140266_1,3,0,1,"[50,55)",0,2,0,1
140266_1,3,0,1,"[30,35)",0,2,4,2
170777_2,4,1,1,"[50,55)",0,2,0,1
138634_2,4,0,1,"[40,45)",0,2,0,1
138634_4,4,0,0,"[25,30)",1,2,2,1
138634_2,4,0,1,"[50,55)",0,2,4,2
138634_4,4,0,0,"[35,40)",1,2,4,2
140442_1,3,0,1,"[65,70)",1,1,4,2
170777_2,4,1,1,"[30,35)",0,2,4,2
140442_1,3,0,1,"[60,65)",1,1,0,1
242711_2,5,1,1,"[30,35)",1,1,4,2
164454_1,3,0,1,"[30,35)",1,1,4,2
243597_3,5,1,1,"[15,20)",1,1,4,2
164454_1,3,0,1,"[25,30)",1,1,0,1
168218_2,4,1,1,"[45,50)",1,4,4,2
243481_5,4,0,0,"[35,40)",1,1,4,2
165024_1,4,1,1,"[20,25)",0,1,2,1
167223_1,4,0,0,"[60,65)",1,1,4,2
164557_2,4,1,1,"[40,45)",1,1,0,1
243018_4,3,1,0,"[45,50)",0,1,4,2
168730_2,5,1,0,"[20,25)",1,1,4,2
167015_1,4,1,1,"[30,35)",0,1,0,1
243597_3,5,1,1,"[30,35)",1,1,2,1
243180_1,2,1,1,"[40,45)",1,4,2,1
168218_2,4,1,1,"[40,45)",1,4,0,1
164557_2,4,1,1,"[35,40)",1,1,4,2
243018_4,3,1,0,"[60,65)",0,1,0,1
167223_1,4,0,0,"[30,35)",1,1,0,1
243481_5,4,0,0,"[25,30)",1,1,2,1
243180_2,2,1,1,"[15,20)",0,4,0,1
242711_2,5,1,1,"[50,55)",1,1,0,1
243180_2,2,1,1,"[30,35)",0,4,4,2
165024_1,4,1,1,"[45,50)",0,1,4,2
243180_1,2,1,1,"[60,65)",1,4,4,2
167015_1,4,1,1,"[40,45)",0,1,4,2
198553_2,5,1,0,"[65,70)",0,1,3,1
170043_2,3,0,0,"[20,25)",1,1,0,1
170043_2,3,0,0,"[45,50)",1,1,4,2
242939_1,4,1,1,"[55,60)",1,1,0,1
243086_2,3,1,1,"[65,70)",0,1,2,1
243096_1,2,0,0,"[15,20)",0,4,0,1
243044_1,4,1,1,"[45,50)",1,1,4,2
238929_2,3,0,0,"[30,35)",1,2,0,1
238962_3,4,0,0,"[35,40)",0,2,0,1
238962_2,4,0,0,"[35,40)",0,2,0,1
243086_2,3,1,1,"[35,40)",0,1,4,2
238962_3,4,0,0,"[55,60)",0,2,4,2
242939_1,4,1,1,"[35,40)",1,1,4,2
243096_1,2,0,0,"[65,70)",0,4,4,2
238962_2,4,0,0,"[25,30)",0,2,4,2
243069_1,2,0,0,"[60,65)",0,2,0,1
243069_1,2,0,0,"[40,45)",0,2,4,2
243044_1,4,1,1,"[40,45)",1,1,0,1
238929_2,3,0,0,"[25,30)",1,2,4,2
238636_2,3,1,1,"[45,50)",0,1,0,1
238636_3,3,1,1,"[60,65)",0,1,4,2
238636_3,3,1,1,"[25,30)",0,1,0,1
238636_2,3,1,1,"[35,40)",0,1,4,2
29637_1,4,0,0,"[50,55)",1,4,4,2
18006_2,4,1,1,"[35,40)",0,3,0,1
30118_1,3,0,0,"[45,50)",1,4,0,1
28510_1,4,1,1,"[35,40)",1,1,0,1
29637_2,4,0,1,"[60,65)",1,4,0,1
29883_1,3,0,1,"[60,65)",1,4,0,1
28510_2,4,1,1,"[35,40)",0,1,0,1
27999_1,3,0,0,"[35,40)",0,1,4,2
29637_2,4,0,1,"[15,20)",1,4,2,2
30118_1,3,0,0,"[40,45)",1,4,4,2
18006_3,4,1,0,"[60,65)",1,3,0,1
30021_2,4,1,0,"[35,40)",0,4,4,2
28510_2,4,1,1,"[25,30)",0,1,4,2
28510_1,4,1,1,"[20,25)",1,1,4,3
17642_1,3,0,0,"[40,45)",0,3,4,3
236610_3,5,1,1,"[35,40)",1,2,0,1
29637_1,4,0,0,"[65,70)",1,4,0,1
28763_1,4,0,0,"[60,65)",1,4,4,2
28510_1,4,1,1,"[30,35)",1,1,2,2
236182_2,4,0,1,"[30,35)",0,4,1,1
27999_1,3,0,0,"[35,40)",0,1,0,1
236219_1,5,1,0,"[30,35)",0,3,4,2
28763_1,4,0,0,"[65,70)",1,4,0,1
30021_2,4,1,0,"[30,35)",0,4,3,1
236610_4,5,1,1,"[65,70)",1,2,4,2
17642_1,3,0,0,"[25,30)",0,3,0,1
236610_3,5,1,1,"[65,70)",1,2,4,2
18006_3,4,1,0,"[65,70)",1,3,1,2
236219_1,5,1,0,"[25,30)",0,3,0,1
18122_3,5,0,0,"[65,70)",0,4,0,1
29637_2,4,0,1,"[60,65)",1,4,4,3
19944_4,5,1,0,"[60,65)",0,1,4,3
30178_1,3,0,0,"[65,70)",0,4,4,2
29274_1,3,0,0,"[40,45)",0,4,0,1
30178_1,3,0,0,"[40,45)",0,4,0,1
236610_4,5,1,1,"[40,45)",1,2,2,1
19380_1,5,1,1,"[55,60)",1,1,0,1
29981_2,4,1,0,"[55,60)",0,4,4,2
18122_1,5,0,1,"[25,30)",1,4,0,1
17642_1,3,0,0,"[40,45)",0,3,3,2
19944_3,5,1,1,"[25,30)",1,1,2,3
19944_2,5,1,1,"[30,35)",0,1,4,2
236259_1,4,0,1,"[30,35)",1,2,0,1
236259_1,4,0,1,"[30,35)",1,2,4,2
18122_1,5,0,1,"[45,50)",1,4,4,2
18122_3,5,0,0,"[40,45)",0,4,1,2
19944_1,5,1,1,"[30,35)",1,1,4,3
19944_2,5,1,1,"[30,35)",0,1,0,1
29274_1,3,0,0,"[25,30)",0,4,4,2
19380_2,5,1,1,"[55,60)",0,1,0,1
18006_2,4,1,1,"[40,45)",0,3,4,2
19380_2,5,1,1,"[35,40)",0,1,3,3
29981_2,4,1,0,"[35,40)",0,4,0,1
19380_2,5,1,1,"[40,45)",0,1,2,2
19380_1,5,1,1,"[30,35)",1,1,3,2
18122_2,5,0,0,"[35,40)",0,4,4,3
19380_1,5,1,1,"[35,40)",1,1,3,3
19944_3,5,1,1,"[35,40)",1,1,0,1
19944_1,5,1,1,"[55,60)",1,1,0,1
19944_4,5,1,0,"[35,40)",0,1,2,1
18122_2,5,0,0,"[40,45)",0,4,0,1
19944_1,5,1,1,"[15,20)",1,1,3,2
18122_2,5,0,0,"[25,30)",0,4,3,2
19944_3,5,1,1,"[15,20)",1,1,4,4
18122_3,5,0,0,"[30,35)",0,4,4,3
19380_2,5,1,1,"[25,30)",0,1,3,4
88504_2,5,1,1,"[35,40)",1,2,4,2
90544_1,4,1,1,"[40,45)",0,4,0,1
90544_1,4,1,1,"[40,45)",0,4,4,2
88504_3,5,1,0,"[35,40)",0,2,2,1
92084_3,5,1,1,"[25,30)",1,4,4,2
88504_2,5,1,1,"[30,35)",1,2,0,1
91897_1,2,0,1,"[30,35)",0,4,0,1
91653_1,2,0,1,"[25,30)",1,4,0,1
181988_2,2,0,1,"[50,55)",1,2,4,2
91897_1,2,0,1,"[20,25)",0,4,4,2
181988_2,2,0,1,"[55,60)",1,2,0,1
87785_4,5,1,0,"[55,60)",0,1,0,1
91653_1,2,0,1,"[45,50)",1,4,4,2
87785_4,5,1,0,"[35,40)",0,1,4,2
88504_3,5,1,0,"[35,40)",0,2,4,2
89577_3,5,1,1,"[45,50)",0,4,4,2
89577_4,5,1,0,"[40,45)",1,4,0,1
87657_4,4,1,1,"[45,50)",1,1,4,3
89577_3,5,1,1,"[35,40)",0,4,0,1
92084_3,5,1,1,"[30,35)",1,4,0,1
87657_3,4,1,1,"[30,35)",0,1,4,2
87657_3,4,1,1,"[45,50)",0,1,0,1
87657_4,4,1,1,"[35,40)",1,1,0,1
90657_2,4,1,1,"[35,40)",0,1,4,2
90195_4,4,1,0,"[45,50)",0,1,0,1
90657_2,4,1,1,"[50,55)",0,1,2,1
24247_4,4,1,0,"[45,50)",0,1,4,3
24247_2,4,1,1,"[35,40)",0,1,4,2
21771_2,3,1,1,"[50,55)",0,1,0,1
237076_3,4,1,1,"[25,30)",1,1,0,1
242914_1,5,1,1,"[45,50)",1,1,4,2
242914_4,5,1,0,"[45,50)",0,1,0,1
199010_1,2,0,0,"[45,50)",0,1,4,2
30705_1,1,0,0,"[55,60)",1,1,2,1
24247_4,4,1,0,"[50,55)",0,1,3,2
242914_2,5,1,1,"[55,60)",0,1,4,2
24247_2,4,1,1,"[20,25)",0,1,0,1
21830_1,4,1,1,"[65,70)",1,1,4,2
32056_2,4,1,1,"[40,45)",0,1,4,2
90618_1,4,1,1,"[50,55)",1,1,4,2
237076_3,4,1,1,"[40,45)",1,1,4,2
21771_2,3,1,1,"[40,45)",0,1,4,2
32056_2,4,1,1,"[80,85)",0,1,3,1
90618_1,4,1,1,"[30,35)",1,1,0,1
242827_1,3,0,1,"[55,60)",1,6,0,1
90195_3,4,1,0,"[55,60)",0,1,0,1
242827_2,3,0,1,"[80,85)",0,6,4,2
199010_1,2,0,0,"[40,45)",0,1,0,1
242914_4,5,1,0,"[50,55)",0,1,4,2
242914_2,5,1,1,"[55,60)",0,1,0,1
242914_1,5,1,1,"[25,30)",1,1,0,1
24247_4,4,1,0,"[70,75)",0,1,0,1
90195_4,4,1,0,"[80,85)",0,1,4,2
242827_1,3,0,1,"[50,55)",1,6,4,2
242827_2,3,0,1,"[25,30)",0,6,2,1
21830_1,4,1,1,"[45,50)",1,1,0,1
90195_3,4,1,0,"[75,80)",0,1,4,2
242600_3,4,1,0,"[20,25)",1,1,0,1
239561_1,4,0,1,"[15,20)",1,1,0,1
33959_3,4,1,0,"[70,75)",0,4,4,2
86451_2,4,1,1,"[40,45)",0,4,0,1
86451_2,4,1,1,"[30,35)",0,4,4,2
237666_3,4,0,1,"[50,55)",1,2,0,1
35463_1,4,1,1,"[40,45)",1,4,0,1
238846_1,4,0,1,"[15,20)",1,1,4,2
237770_4,4,1,0,"[15,20)",0,2,4,2
237981_2,4,1,0,"[40,45)",0,1,4,2
33959_3,4,1,0,"[15,20)",0,4,0,1
237770_3,4,1,0,"[40,45)",0,2,4,2
239561_1,4,0,1,"[20,25)",1,1,4,2
35463_1,4,1,1,"[30,35)",1,4,4,2
237770_3,4,1,0,"[40,45)",0,2,0,1
33224_4,4,1,0,"[20,25)",1,1,4,2
51248_1,2,0,0,"[40,45)",0,2,0,1
237770_4,4,1,0,"[65,70)",0,2,0,1
86451_1,4,1,1,"[15,20)",1,4,0,1
239786_3,5,1,0,"[15,20)",0,1,0,1
237449_3,4,1,1,"[55,60)",1,2,0,1
237449_3,4,1,1,"[30,35)",1,2,4,2
33224_4,4,1,0,"[50,55)",1,1,0,1
86451_1,4,1,1,"[40,45)",1,4,4,2
237730_3,4,0,0,"[30,35)",1,4,4,2
239786_1,5,1,1,"[20,25)",1,1,0,1
238846_2,4,0,0,"[70,75)",0,1,4,2
238846_1,4,0,1,"[30,35)",1,1,0,1
242600_3,4,1,0,"[20,25)",1,1,4,2
239786_1,5,1,1,"[65,70)",1,1,4,2
237730_3,4,0,0,"[65,70)",1,4,0,1
51248_1,2,0,0,"[30,35)",0,2,4,2
34566_1,4,0,1,"[30,35)",1,2,0,1
239786_3,5,1,0,"[40,45)",0,1,4,4
239786_3,5,1,0,"[30,35)",0,1,3,2
34566_2,4,0,1,"[55,60)",0,2,4,2
34566_2,4,0,1,"[70,75)",0,2,0,1
238846_2,4,0,0,"[70,75)",0,1,0,1
237666_3,4,0,1,"[35,40)",1,2,4,2
34566_1,4,0,1,"[10,15)",1,2,4,2
34277_2,4,1,1,"[35,40)",0,4,0,1
34277_2,4,1,1,"[25,30)",0,4,4,2
51079_3,5,1,1,"[15,20)",1,4,0,1
16598_2,4,1,1,"[30,35)",0,4,4,2
16598_2,4,1,1,"[35,40)",0,4,2,1
51079_4,5,1,1,"[50,55)",0,4,4,2
51079_1,5,1,1,"[35,40)",1,4,0,1
18004_3,5,1,1,"[25,30)",0,3,0,1
168927_1,4,1,1,"[35,40)",1,4,4,2
234659_2,2,0,0,"[45,50)",1,2,0,1
51079_3,5,1,1,"[35,40)",1,4,4,2
51079_1,5,1,1,"[25,30)",1,4,4,2
17014_1,4,1,1,"[55,60)",1,4,4,2
18004_1,5,1,1,"[15,20)",1,3,4,2
17014_3,4,1,0,"[55,60)",0,4,0,1
234659_2,2,0,0,"[55,60)",1,2,4,2
17014_3,4,1,0,"[50,55)",0,4,4,2
17014_1,4,1,1,"[20,25)",1,4,0,1
35447_1,4,1,1,"[25,30)",1,3,0,1
18004_3,5,1,1,"[10,15)",0,3,4,2
51079_4,5,1,1,"[20,25)",0,4,0,1
18004_1,5,1,1,"[15,20)",1,3,0,1
35447_1,4,1,1,"[35,40)",1,3,4,2
168927_1,4,1,1,"[60,65)",1,4,0,1
85929_3,5,0,1,"[55,60)",1,2,4,2
82616_1,2,0,0,"[20,25)",0,1,4,2
87169_3,5,1,0,"[35,40)",0,1,0,1
238611_1,5,0,1,"[30,35)",1,1,4,2
85929_3,5,0,1,"[40,45)",1,2,0,1
84005_2,4,1,1,"[60,65)",0,1,0,1
87169_4,5,1,1,"[40,45)",0,1,4,2
87169_4,5,1,1,"[65,70)",0,1,0,1
84083_1,3,0,1,"[20,25)",1,1,4,2
82616_1,2,0,0,"[55,60)",0,1,0,1
85913_1,5,1,1,"[45,50)",0,1,0,1
238505_1,4,1,1,"[25,30)",1,1,0,1
238584_3,4,0,1,"[65,70)",0,1,0,1
85714_1,4,0,0,"[40,45)",0,2,0,1
87169_5,5,1,0,"[20,25)",0,1,0,1
85108_1,3,0,1,"[50,55)",0,1,4,2
238368_1,4,0,1,"[40,45)",1,1,0,1
85108_1,3,0,1,"[40,45)",0,1,0,1
238368_2,4,0,1,"[80,85)",0,1,4,2
87290_1,3,0,0,"[65,70)",0,1,4,2
238505_3,4,1,0,"[50,55)",0,1,4,2
85714_2,4,0,1,"[40,45)",0,2,0,1
238368_2,4,0,1,"[30,35)",0,1,3,1
234775_2,5,1,1,"[50,55)",0,1,0,1
238847_3,5,1,1,"[65,70)",1,1,0,1
238368_1,4,0,1,"[40,45)",1,1,4,2
238611_1,5,0,1,"[40,45)",1,1,0,1
238505_3,4,1,0,"[55,60)",0,1,0,1
87290_1,3,0,0,"[45,50)",0,1,0,1
242712_1,4,1,1,"[55,60)",1,1,2,1
238847_3,5,1,1,"[80,85)",1,1,4,2
85913_1,5,1,1,"[40,45)",0,1,4,2
238505_1,4,1,1,"[20,25)",1,1,4,2
238584_3,4,0,1,"[25,30)",0,1,4,3
242712_3,4,1,1,"[40,45)",1,1,0,1
242712_1,4,1,1,"[50,55)",1,1,4,2
238482_3,4,1,1,"[30,35)",0,1,0,1
238482_3,4,1,1,"[50,55)",0,1,4,2
222378_4,5,1,1,"[35,40)",1,1,4,2
222480_5,5,1,0,"[45,50)",0,1,0,1
222378_4,5,1,1,"[45,50)",1,1,0,1
240957_1,1,0,1,"[60,65)",1,1,4,2
222480_5,5,1,0,"[65,70)",0,1,4,2
240957_1,1,0,1,"[40,45)",1,1,3,1
221316_2,5,0,1,"[35,40)",0,1,4,2
221316_1,5,0,1,"[40,45)",1,1,4,2
221316_1,5,0,1,"[80,85)",1,1,0,1
221664_2,2,1,1,"[80,85)",0,1,4,4
221266_3,5,1,1,"[40,45)",1,1,0,1
221431_1,4,1,1,"[30,35)",1,1,0,1
248929_1,4,0,1,"[35,40)",0,4,0,1
221316_2,5,0,1,"[45,50)",0,1,0,1
221266_2,5,1,0,"[40,45)",0,1,0,1
221266_1,5,1,1,"[35,40)",1,1,4,2
221664_2,2,1,1,"[40,45)",0,1,2,3
238432_1,3,1,1,"[55,60)",1,1,4,2
245279_1,3,1,1,"[25,30)",0,1,4,2
238432_1,3,1,1,"[65,70)",1,1,2,1
248929_1,4,0,1,"[30,35)",0,4,4,2
240957_2,1,0,0,"[35,40)",0,1,3,1
221266_3,5,1,1,"[35,40)",1,1,4,2
221266_2,5,1,0,"[35,40)",0,1,4,2
248929_2,4,0,1,"[40,45)",1,4,4,2
248929_2,4,0,1,"[80,85)",1,4,0,1
245279_1,3,1,1,"[55,60)",0,1,0,1
221431_1,4,1,1,"[35,40)",1,1,4,2
221266_1,5,1,1,"[45,50)",1,1,0,1
234116_1,1,1,1,"[35,40)",1,1,4,2
221879_1,1,0,0,"[50,55)",0,1,3,1
221879_1,1,0,0,"[40,45)",0,1,4,2
234116_3,1,1,0,"[30,35)",0,1,0,1
234116_1,1,1,1,"[45,50)",1,1,2,1
234116_3,1,1,0,"[35,40)",0,1,4,2
234840_2,4,1,1,"[35,40)",0,1,0,1
234840_2,4,1,1,"[30,35)",0,1,4,2
238145_1,4,1,1,"[75,80)",1,1,0,1
238145_2,4,1,1,"[25,30)",0,1,0,1
234825_1,1,0,0,"[30,35)",1,1,4,2
222081_2,1,0,0,"[45,50)",0,1,4,3
234867_2,1,0,0,"[30,35)",0,1,4,2
220780_1,1,0,0,"[75,80)",1,1,2,1
222212_2,2,0,0,"[30,35)",1,1,4,2
222212_2,2,0,0,"[80,85)",1,1,0,1
234167_1,2,0,0,"[40,45)",1,1,4,2
234867_2,1,0,0,"[25,30)",0,1,2,1
222081_2,1,0,0,"[45,50)",0,1,2,1
238145_1,4,1,1,"[40,45)",1,1,4,2
220689_1,2,0,0,"[40,45)",0,1,3,2
220689_1,2,0,0,"[60,65)",0,1,4,3
238145_2,4,1,1,"[45,50)",0,1,4,2
234825_2,1,0,0,"[25,30)",0,1,4,2
220780_1,1,0,0,"[65,70)",1,1,4,2
220689_1,2,0,0,"[65,70)",0,1,2,1
234795_1,3,0,1,"[35,40)",1,1,0,1
234167_1,2,0,0,"[40,45)",1,1,3,1
234825_2,1,0,0,"[55,60)",0,1,3,1
179476_1,2,0,0,"[40,45)",0,1,3,2
141984_2,5,1,0,"[50,55)",0,4,0,1
176595_1,4,1,0,"[30,35)",0,1,3,3
89925_4,4,0,0,"[50,55)",1,1,2,1
176595_1,4,1,0,"[10,15)",0,1,4,4
179967_3,4,1,0,"[45,50)",1,1,4,2
179567_2,4,0,0,"[10,15)",0,1,4,2
179967_3,4,1,0,"[55,60)",1,1,4,4
143555_3,4,1,0,"[35,40)",1,1,1,3
143555_3,4,1,0,"[50,55)",1,1,4,4
180632_4,5,1,0,"[25,30)",0,1,3,2
179476_1,2,0,0,"[50,55)",0,1,4,3
143555_2,4,1,0,"[55,60)",0,1,4,4
180721_4,5,1,0,"[30,35)",0,1,0,1
176288_3,3,1,0,"[35,40)",0,3,4,2
55727_1,2,1,1,"[35,40)",0,1,0,1
180632_4,5,1,0,"[70,75)",0,1,4,3
180632_1,5,1,0,"[55,60)",1,1,4,2
89539_3,4,1,0,"[10,15)",1,1,4,4
141984_4,5,1,0,"[40,45)",1,4,0,1
181213_3,4,1,1,"[40,45)",0,1,0,1
180813_3,5,0,1,"[50,55)",0,1,4,2
89852_2,4,1,1,"[45,50)",0,1,0,1
179967_3,4,1,0,"[40,45)",1,1,0,1
142427_1,2,0,0,"[30,35)",1,4,4,2
145626_1,4,1,1,"[30,35)",1,1,0,1
89539_1,4,1,1,"[70,75)",1,1,4,2
89925_1,4,0,1,"[50,55)",1,1,4,2
179967_2,4,1,1,"[30,35)",0,1,4,2
181213_3,4,1,1,"[45,50)",0,1,4,3
181213_2,4,1,1,"[40,45)",0,1,2,1
141984_4,5,1,0,"[70,75)",1,4,4,2
89798_1,3,0,1,"[45,50)",1,1,4,2
176498_3,5,1,0,"[55,60)",1,1,4,2
89852_3,4,1,0,"[45,50)",0,1,0,1
179567_1,4,0,1,"[30,35)",1,1,0,1
179967_3,4,1,0,"[55,60)",1,1,1,3
180813_2,5,0,0,"[65,70)",0,1,4,2
179967_2,4,1,1,"[40,45)",0,1,2,1
89539_1,4,1,1,"[65,70)",1,1,0,1
179967_4,4,1,0,"[25,30)",0,1,4,2
141984_3,5,1,1,"[40,45)",0,4,4,2
141984_2,5,1,0,"[35,40)",0,4,4,2
180721_4,5,1,0,"[50,55)",0,1,4,2
141984_3,5,1,1,"[50,55)",0,4,0,1
176744_3,4,1,0,"[35,40)",0,1,0,1
180878_3,5,1,1,"[50,55)",1,1,4,3
142427_1,2,0,0,"[35,40)",1,4,0,1
181213_1,4,1,1,"[10,15)",1,1,4,2
176498_3,5,1,0,"[10,15)",1,1,0,1
181213_2,4,1,1,"[45,50)",0,1,4,2
179567_1,4,0,1,"[10,15)",1,1,4,2
179476_1,2,0,0,"[45,50)",0,1,0,1
179567_2,4,0,0,"[30,35)",0,1,0,1
89925_1,4,0,1,"[45,50)",1,1,0,1
180813_2,5,0,0,"[45,50)",0,1,3,1
145626_1,4,1,1,"[40,45)",1,1,4,2
89798_1,3,0,1,"[45,50)",1,1,0,1
180878_3,5,1,1,"[35,40)",1,1,3,2
89925_4,4,0,0,"[10,15)",1,1,4,2
141984_1,5,1,1,"[20,25)",1,4,4,2
180878_3,5,1,1,"[20,25)",1,1,0,1
180878_2,5,1,1,"[60,65)",0,1,2,1
179768_3,5,1,0,"[45,50)",1,1,4,2
143555_2,4,1,0,"[25,30)",0,1,2,3
179768_1,5,1,1,"[40,45)",1,1,0,1
180031_2,3,0,0,"[35,40)",0,1,3,1
179768_3,5,1,0,"[30,35)",1,1,0,1
89300_4,4,1,0,"[60,65)",0,1,4,2
180632_1,5,1,0,"[35,40)",1,1,2,1
59797_1,1,0,0,"[25,30)",0,1,4,2
179230_4,4,1,0,"[45,50)",1,1,0,1
176744_2,4,1,1,"[60,65)",0,1,2,1
176288_3,3,1,0,"[55,60)",0,3,0,1
180031_2,3,0,0,"[30,35)",0,1,4,2
179768_1,5,1,1,"[55,60)",1,1,4,2
89539_3,4,1,0,"[60,65)",1,1,1,3
55727_1,2,1,1,"[20,25)",0,1,4,2
89145_2,3,0,0,"[20,25)",0,1,4,2
180131_1,3,0,0,"[30,35)",1,1,0,1
181213_1,4,1,1,"[60,65)",1,1,0,1
176744_3,4,1,0,"[25,30)",0,1,4,2
176288_2,3,1,0,"[10,15)",0,3,4,2
89852_2,4,1,1,"[65,70)",0,1,4,2
176498_1,5,1,1,"[40,45)",1,1,0,1
179230_3,4,1,0,"[25,30)",0,1,0,1
180031_1,3,0,0,"[25,30)",1,1,3,1
89145_1,3,0,1,"[25,30)",1,1,0,1
180131_1,3,0,0,"[25,30)",1,1,4,2
180878_2,5,1,1,"[30,35)",0,1,4,2
179230_3,4,1,0,"[70,75)",0,1,4,2
89852_3,4,1,0,"[60,65)",0,1,4,2
89300_1,4,1,1,"[20,25)",1,1,0,1
89300_1,4,1,1,"[40,45)",1,1,4,2
89145_1,3,0,1,"[25,30)",1,1,4,2
89300_4,4,1,0,"[60,65)",0,1,2,1
59797_1,1,0,0,"[30,35)",0,1,3,1
176288_2,3,1,0,"[25,30)",0,3,3,1
179596_2,5,1,1,"[30,35)",0,1,0,1
179401_2,4,1,1,"[25,30)",0,1,0,1
221870_4,3,1,0,"[20,25)",1,1,0,1
230661_1,2,0,0,"[40,45)",0,1,0,1
221870_4,3,1,0,"[70,75)",1,1,4,2
179596_3,5,1,1,"[30,35)",0,1,0,1
179401_1,4,1,1,"[25,30)",1,1,4,2
179596_2,5,1,1,"[60,65)",0,1,4,2
230971_3,5,1,0,"[30,35)",0,1,0,1
24710_3,5,1,1,"[35,40)",1,1,4,2
24710_1,5,1,1,"[70,75)",1,1,4,2
179278_3,5,1,0,"[60,65)",0,2,4,3
239788_2,2,0,1,"[65,70)",1,3,0,1
239788_2,2,0,1,"[30,35)",1,3,4,2
179699_4,5,1,0,"[60,65)",1,1,3,2
176742_3,4,1,0,"[25,30)",0,1,4,2
230971_3,5,1,0,"[35,40)",0,1,4,3
24710_3,5,1,1,"[40,45)",1,1,2,1
179401_2,4,1,1,"[35,40)",0,1,4,2
230971_3,5,1,0,"[30,35)",0,1,1,2
230661_1,2,0,0,"[25,30)",0,1,4,2
179401_1,4,1,1,"[25,30)",1,1,0,1
24710_1,5,1,1,"[35,40)",1,1,0,1
179328_2,3,1,0,"[25,30)",0,1,3,1
25292_4,4,1,0,"[40,45)",1,1,2,1
180778_3,4,1,0,"[25,30)",1,4,0,1
179278_3,5,1,0,"[75,80)",0,2,0,1
176844_2,2,0,1,"[70,75)",1,1,4,2
179328_3,3,1,0,"[25,30)",0,1,4,3
230971_2,5,1,1,"[30,35)",0,1,0,1
221572_1,4,1,1,"[45,50)",1,1,4,2
26468_1,4,1,1,"[45,50)",1,1,0,1
179521_3,4,1,0,"[55,60)",1,1,4,4
179328_4,3,1,0,"[65,70)",0,1,0,1
230971_2,5,1,1,"[75,80)",0,1,4,2
179278_3,5,1,0,"[70,75)",0,2,1,2
25002_1,4,1,1,"[70,75)",1,1,4,2
25292_1,4,1,1,"[40,45)",1,1,0,1
176742_3,4,1,0,"[55,60)",0,1,0,1
25292_1,4,1,1,"[45,50)",1,1,4,2
176844_2,2,0,1,"[55,60)",1,1,0,1
179328_4,3,1,0,"[50,55)",0,1,4,2
